DATA,Alm FI RF,BB FMP FGTS Vale Migracao,Bradesco FI RF Ref DI Premium,Bradesco H FI RF LP Precos,Capstone Macro I FICFI Mult,FI Caixa Brasil Ima B Tp RF LP,FI Mult Tannat,FICFI em Acoes Valor,Icatu Multigestores Acoes Fc de FIA,Ioda Fc de FIA,Kinea Arkhe Pvt Fc Mult,Santander Agressivo Mult Fc FI,Sulamerica Pajucara FICFI Mult,Verde Am Strategy II Master FIA,Vexty Sul America FI RF
2021-04-15,1.9890725,31.70951313,12.3669631,4.1538015,1.3625987,3.583308,1.8668485,321.1963633,3.1617696,555.16310196,33.842535,651.2154741,14.3843518,6.1435529,2.44153464
2021-04-16,1.9907792,31.83973892,12.3685993,4.172663,1.36957,3.598004,1.867553,322.798008,3.1767393,557.98703079,33.849383,652.2555273,14.3991424,6.1656275,2.44187267
2021-04-19,1.991931,31.567829846,12.3705201,4.1799363,1.370772,3.603216,1.8695311,320.8997361,3.1610769,554.24950157,33.857312,651.9774462,14.4011749,6.1515884,2.44324583
2021-04-20,1.9908086,31.115221107,12.3721968,4.1570885,1.3653049,3.58655,1.8707471,319.4778284,3.151562,553.37598363,33.847699,650.1942483,14.3857058,6.1128805,2.44364805
2021-04-22,1.9937662,31.133475819,12.3732179,4.1899661,1.3687816,3.609455,1.8698239,315.9683126,3.1263779,550.59193206,33.855761,649.5232896,14.3798389,6.049163,2.44392624
2021-04-23,1.9956627,31.636894899,12.3750754,4.201964,1.3750388,3.616262,1.8725236,319.7913284,3.1632824,558.30311903,33.862303,651.7375068,14.4062169,6.1173991,2.44437614
2021-04-26,1.9971914,31.8015605,12.3765991,4.2093125,1.3911744,3.620079,1.8734512,320.2071876,3.1670454,557.51325472,33.870392,652.0059258,14.4103052,6.1361724,2.44464116
2021-04-27,1.9981792,32.244485796,12.3786856,4.2075656,1.3928026,3.618803,1.8740364,317.9950063,3.1503691,556.13897465,33.869431,650.3889246,14.398531,6.1015841,2.44489696
2021-04-28,1.9989968,32.759149937,12.3797409,4.2165688,1.4016934,3.625542,1.8742742,321.0265567,3.1699024,561.50579126,33.883188,653.2848698,14.4241876,6.1751488,2.44521833
2021-04-29,1.9995586,32.765699041,12.3812029,4.2186558,1.4046708,3.62645,1.8757081,321.4594773,3.1728425,562.40158744,33.888389,651.9759753,14.427949,6.1412985,2.4454829
2021-04-30,1.9979108,31.922564723,12.382539,4.199184,1.3985969,3.610903,1.8770665,320.2904585,3.161711,560.97600881,33.880277,649.5833882,14.4149013,6.093957,2.445827
2021-05-03,1.9983958,31.759804371,12.3837817,4.1887683,1.3997771,3.607213,1.8760589,321.6167942,3.1713911,562.70060913,33.878171,649.8484474,14.4160586,6.1029273,2.44614178
2021-05-04,1.9966332,32.228560058,12.3848987,4.1568126,1.3914239,3.585995,1.8749168,319.3805692,3.1403307,555.78784377,33.877716,647.7680351,14.3962956,6.0306216,2.44639665
2021-05-05,1.997476,32.401622977,12.3859327,4.1607895,1.4019916,3.587583,1.8731341,322.633181,3.177678,561.94740344,33.89261,650.851313,14.4183887,6.1098355,2.44644705
2021-05-06,1.9987381,33.645391515,12.3875334,4.1642559,1.4112161,3.592203,1.8747168,322.1882973,3.1652598,557.34271918,33.89815,652.3573351,14.4174424,6.1133515,2.44684797
2021-05-07,2.0000559,33.758076048,12.3891943,4.1798753,1.42243,3.606763,1.8752309,328.1062577,3.2260337,565.1577208,33.905451,655.8738534,14.4514161,6.235364,2.44711397
2021-05-10,2.0002185,33.538163226,12.3911573,4.182096,1.4216876,3.609906,1.8755354,325.1555781,3.1903829,558.37926573,33.903373,655.4545837,14.4372533,6.2041914,2.44868201
2021-05-11,2.0024664,34.690981052,12.3929875,4.2037987,1.4226165,3.625545,1.8753378,326.662541,3.2068993,560.91601737,33.913462,658.2176715,14.4461442,6.2533083,2.44889917
2021-05-12,2.0016237,33.430735979,12.3950721,4.1872206,1.4166629,3.61364,1.8770912,316.3664674,3.1101858,547.732154,33.928282,652.0609732,14.4066999,6.089371,2.449329
2021-05-13,2.002292,32.901341549,12.3964721,4.1919312,1.4109549,3.618133,1.8766246,320.4955616,3.134573,553.37504971,33.914938,653.3581236,14.4119396,6.1472372,2.44973514
2021-05-14,2.0027449,32.346157819,12.3983656,4.1905015,1.4220223,3.619466,1.8768357,325.3955231,3.170676,561.55542158,33.921985,654.7967074,14.4311157,6.2160587,2.45008206
2021-05-17,2.0049658,33.174960283,12.3999531,4.2139184,1.4260018,3.636699,1.8771496,327.1639259,3.1927966,562.82797985,33.929963,657.3455819,14.4445618,6.2605079,2.45059845
2021-05-18,2.0037641,33.499588695,12.4018961,4.1806786,1.4240799,3.611868,1.8781689,326.4011039,3.1857441,562.00773635,33.929222,657.4518784,14.4426098,6.2513379,2.45106061
2021-05-19,2.0046197,32.824033626,12.403614,4.1807243,1.4111989,3.612595,1.8778781,324.8091326,3.1713985,561.23654983,33.930546,656.4985806,14.4356469,6.2209586,2.45140523
2021-05-20,2.0069067,32.495278418,12.4052446,4.2003874,1.4216919,3.62614,1.8773798,327.843136,3.1925846,568.12139083,33.92349,656.764485,14.4481456,6.235419,2.45179671
2021-05-21,2.0082119,32.003191516,12.4072996,4.2050155,1.4181822,3.629289,1.8784813,326.8440162,3.182075,566.99797291,33.922199,656.327377,14.451041,6.2442927,2.45226317
2021-05-24,2.0080171,32.110084431,12.4091991,4.1935092,1.4217272,3.62239,1.8780984,333.3306977,3.2330095,580.51391562,33.929647,658.8625903,14.4754127,6.3066987,2.45266191
2021-05-25,2.0084789,31.325706572,12.4108726,4.1933052,1.419522,3.620563,1.8783413,332.1014683,3.2168783,576.93772816,33.923993,656.7082822,14.464171,6.2438553,2.452935
2021-05-26,2.0096571,32.226465011,12.4131485,4.204388,1.4225671,3.626442,1.8784694,333.5952484,3.2319415,578.64728305,33.932045,658.9570108,14.476019,6.2936034,2.45339699
2021-05-27,2.0118169,32.450843468,12.4152001,4.2249249,1.4345862,3.640337,1.8792974,336.0019628,3.2439352,580.92233685,33.952118,659.9402636,14.4962095,6.307932,2.45385196
2021-05-28,2.0140033,32.620759142,12.4172106,4.2422345,1.4374982,3.653278,1.8812358,338.249039,3.2641503,582.7806231,33.956988,662.0692,14.5139129,6.37851,2.45445796
2021-05-31,2.0141373,33.532908407,12.4191627,4.2342162,1.4357029,3.648551,1.8826785,340.4824334,3.2893873,588.25868236,33.963273,663.6872751,14.5242106,6.400469,2.45548933
2021-06-01,2.0160628,33.0779808,12.4207643,4.2493952,1.4330394,3.66038,1.8822804,343.4303132,3.3198115,592.23153493,33.970241,666.5818105,14.548433,6.4699629,2.45584323
2021-06-02,2.0182478,33.534432492,12.4224735,4.2763772,1.4378848,3.68029,1.8833318,343.6344844,3.3214301,593.27966519,33.974363,669.2170791,14.5639205,6.5165376,2.45630136
2021-06-04,2.0203712,32.988352796,12.4244432,4.2979097,1.4402593,3.696358,1.8860931,345.487707,3.3303865,595.33437302,33.972577,669.9451573,14.5721356,6.5585842,2.4569299
2021-06-07,2.0204042,32.671321621,12.4264502,4.2857492,1.4414196,3.688179,1.8873454,345.9951395,3.3366067,595.64765846,33.970971,670.4998775,14.5753171,6.5875726,2.45746113
2021-06-08,2.0217098,32.127833271,12.428071,4.2932645,1.4412298,3.693805,1.8867684,344.6539744,3.3173411,596.65284349,33.964258,668.8265722,14.5649249,6.5316202,2.45776757
2021-06-09,2.0238084,32.779097232,12.4298902,4.2927237,1.435854,3.694803,1.8873882,344.0154399,3.3140336,596.1441607,33.958927,669.5228365,14.5607314,6.5530296,2.45824269
2021-06-10,2.0237472,32.671110208,12.4316854,4.2911216,1.4304167,3.685205,1.8864123,345.1845838,3.3269868,597.51221045,33.958691,669.2800965,14.5647347,6.5514429,2.4586122
2021-06-11,2.0236465,33.388311941,12.4334407,4.2773586,1.4229747,3.675954,1.8857103,341.5714191,3.3050831,592.53343624,33.962519,669.0327418,14.5484932,6.5223888,2.45891632
2021-06-14,2.0249244,33.208554164,12.4351916,4.289811,1.4286066,3.683083,1.8845519,345.6538929,3.3407142,597.54355864,33.973741,670.2676252,14.5720359,6.5627133,2.45909941
2021-06-15,2.025573,32.569289244,12.4371474,4.2808001,1.4270883,3.678208,1.8858666,345.6667431,3.3400772,595.11548887,33.981601,669.6249434,14.5757332,6.5651967,2.45954313
2021-06-16,2.0262749,31.609053238,12.4393169,4.2741072,1.4326453,3.678434,1.8869234,344.6286642,3.3204728,595.79779569,34.008919,667.9045669,14.5800016,6.5417892,2.46016518
2021-06-17,2.0240072,30.963486482,12.4415205,4.2417223,1.4278416,3.651974,1.8870651,344.2547466,3.316356,600.01923024,34.008575,665.4686995,14.5643616,6.495436,2.4605323
2021-06-18,2.02314,31.874033853,12.4434014,4.2191038,1.4253342,3.635472,1.8871018,345.3291729,3.3335802,601.97783854,34.021003,666.4132984,14.5686411,6.5310574,2.46095811
2021-06-21,2.0250792,32.163532025,12.4451632,4.2363951,1.4315942,3.64945,1.8859826,346.755461,3.3511831,605.40259707,34.026608,668.2020922,14.5920338,6.5681201,2.46129926
2021-06-22,2.0244604,32.530515027,12.4478184,4.2218263,1.4281228,3.638031,1.8881614,346.2605517,3.351411,606.60988855,34.029908,667.6773301,14.5836471,6.5560538,2.46191237
2021-06-23,2.0261314,33.005925214,12.4495217,4.2331999,1.4296494,3.645924,1.8887129,345.5982673,3.347033,605.16726302,34.043441,667.7545166,14.5871265,6.5491897,2.46262133
2021-06-24,2.0285917,33.043125931,12.4516222,4.2517735,1.4399248,3.658422,1.8892919,348.2000905,3.3724976,606.85696996,34.049406,669.5458223,14.6048024,6.6125085,2.4631891
2021-06-25,2.0296063,33.436917835,12.4540256,4.245931,1.441232,3.654886,1.8914278,343.4656976,3.3340548,602.16508197,34.056334,666.6347257,14.5861915,6.5158892,2.46370685
2021-06-28,2.0316622,32.919541701,12.4579083,4.2619766,1.4535796,3.665856,1.8909496,344.9089779,3.3492046,606.63042331,34.058343,666.916591,14.5980905,6.5268807,2.46405692
2021-06-29,2.0322326,33.464400665,12.460447,4.2626089,1.4589166,3.665643,1.8931197,344.6023146,3.3470274,605.49337319,34.06298,667.2993245,14.5990308,6.5346643,2.46459358
2021-06-30,2.0326061,33.67419788,12.4629558,4.2555196,1.4536237,3.663195,1.8935755,344.1235881,3.3418122,606.17285072,34.062321,666.773576,14.596719,6.525593,2.46502979
2021-07-01,2.0331407,33.107663612,12.4648439,4.2530692,1.4483823,3.662581,1.8923139,341.6756283,3.3208006,604.4625815,34.068077,664.7285599,14.5882331,6.4737984,2.46518561
2021-07-02,2.0348891,33.764751146,12.466776,4.2692863,1.4519408,3.674873,1.8912653,347.1362778,3.3719824,613.17431952,34.064522,668.3111893,14.6197769,6.5745742,2.4655081
2021-07-05,2.0354673,33.645230977,12.4689487,4.2643175,1.4462939,3.67216,1.8917495,346.0797008,3.3666199,611.25463965,34.063757,667.2387898,14.6150125,6.5411516,2.4657288
2021-07-06,2.0353119,33.815145444,12.4710095,4.252354,1.4284031,3.664632,1.8910034,341.8547585,3.3323271,604.74847084,34.033588,664.5946045,14.5698459,6.4604575,2.46623592
2021-07-07,2.0370302,33.907889241,12.4730257,4.2704862,1.4258789,3.676476,1.8886999,346.8808003,3.3699047,610.66067147,34.033358,667.663907,14.5885754,6.5494288,2.46664758
2021-07-08,2.036486,33.779482547,12.4753329,4.257805,1.4120324,3.671798,1.8893606,343.4599664,3.3379202,606.02060574,34.023639,665.1978393,14.5622088,6.484667,2.46731911
2021-07-09,2.0372796,33.776944461,12.4775011,4.2591645,1.4121635,3.673148,1.8890258,343.4464068,3.3401274,606.47589062,34.028454,665.2844986,14.5668042,6.4880363,2.46780339
2021-07-12,2.0368691,34.179868066,12.4797722,4.246487,1.4144033,3.664564,1.8893972,348.5220888,3.3814287,614.03572128,34.048811,668.7679624,14.5890952,6.5715427,2.46836905
2021-07-13,2.0375537,34.37311198,12.4823787,4.2416752,1.4172282,3.661573,1.8897812,350.7818941,3.4001499,617.37448885,34.073491,669.7491233,14.6057729,6.6016629,2.46869292
2021-07-14,2.0398405,34.190110912,12.4845706,4.2652787,1.4255099,3.676845,1.889884,353.2403354,3.4091427,621.65845913,34.07126,670.4866094,14.6129097,6.6125035,2.46918402
2021-07-15,2.0411236,34.284422837,12.4875052,4.2667284,1.4177719,3.683461,1.8918204,351.8063761,3.3913154,620.05314488,34.057264,669.3965692,14.5988098,6.5727013,2.46964069
2021-07-16,2.0429379,33.684984429,12.4897083,4.282245,1.4231255,3.694271,1.8916986,350.157971,3.3748844,617.88477938,34.061615,667.0452919,14.5986905,6.5029092,2.47026537
2021-07-19,2.0436023,33.32656354,12.4923598,4.28288,1.4138011,3.695128,1.8930591,346.5763674,3.3357002,612.97590366,34.013858,664.5428425,14.5554506,6.4228721,2.47087666
2021-07-20,2.0457247,33.601556603,12.4950619,4.297856,1.4205054,3.706035,1.8925278,347.3730704,3.3476483,612.32693668,34.0236,666.479629,14.5758368,6.4653445,2.47121742
2021-07-21,2.0467126,33.97276012,12.4973837,4.2988689,1.4277628,3.706376,1.8938308,348.1172646,3.356117,613.51929866,34.051453,667.6602658,14.5896662,6.4913878,2.4717592
2021-07-22,2.0476477,34.056741188,12.4982017,4.3020895,1.4290757,3.708627,1.8945889,350.0309775,3.3814584,616.17856641,34.062853,668.1407238,14.6036044,6.5184466,2.47219179
2021-07-23,2.0472096,33.887980177,12.5005368,4.2796996,1.425124,3.693339,1.894964,347.1954509,3.364765,612.49833404,34.065856,666.1965103,14.5835018,6.4651539,2.47284053
2021-07-26,2.047858,34.598065461,12.5023505,4.267328,1.4329063,3.683016,1.8936331,345.9225849,3.3517199,608.772143,34.070058,668.0280164,14.5684694,6.4974961,2.4733668
2021-07-27,2.0473527,33.90082329,12.5046226,4.2472859,1.4244769,3.668974,1.8944778,341.3650349,3.3107285,600.20543838,34.062452,665.2428406,14.5270513,6.4205205,2.47971673
2021-07-28,2.0479908,34.794716893,12.5066508,4.2454561,1.4293352,3.667737,1.8943289,341.9995623,3.3255986,602.48905334,34.082527,668.4157278,14.5387931,6.4738554,2.48021456
2021-07-29,2.0494403,34.295632799,12.508875,4.252724,1.4384299,3.672411,1.8955275,342.1465445,3.3282477,602.17084524,34.090808,667.3415162,14.5491786,6.4665619,2.48069188
2021-07-30,2.0478628,32.337592348,12.5112575,4.2234681,1.4249117,3.648592,1.8972337,332.3725108,3.2386599,584.27009001,34.06815,659.7138954,14.4776254,6.2553864,2.48113228
2021-08-02,2.0489733,32.384354508,12.5130111,4.224797,1.4265279,3.650221,1.8952954,334.7643271,3.2559295,590.97141554,34.053074,660.986378,14.4838252,6.2765997,2.48167952
2021-08-03,2.0509619,33.447774437,12.5151352,4.2393582,1.4271079,3.661976,1.8960036,335.6457432,3.2651141,591.39131702,34.056098,663.496062,14.4907777,6.3350689,2.4820829
2021-08-04,2.0511016,33.410623937,12.517251,4.235103,1.4297784,3.65882,1.8953678,332.8609819,3.2390297,584.70907284,34.065093,660.8732315,14.4719088,6.2648217,2.48255662
2021-08-05,2.0499676,32.407270185,12.5229031,4.1991235,1.4305748,3.634855,1.8959644,330.5956096,3.2361755,585.38204944,34.082043,659.5101781,14.4442063,6.2614646,2.48300359
2021-08-06,2.0505436,32.585653627,12.5253641,4.2019293,1.4298744,3.637396,1.8946112,332.3853044,3.2513838,589.42455094,34.108366,661.6424045,14.4729388,6.3088162,2.48403454
2021-08-09,2.0491784,32.38274571,12.5279694,4.1788909,1.4285021,3.620488,1.8949241,332.8076628,3.2625832,591.9590219,34.120025,661.7473598,14.4749857,6.3183669,2.48461655
2021-08-10,2.0506392,32.686283993,12.5305291,4.1841521,1.4367709,3.623489,1.8951869,329.8888239,3.2481852,590.12758017,34.140777,660.8764902,14.4733665,6.2927523,2.48519387
2021-08-11,2.0577471,32.454973972,12.5335751,4.1883185,1.4391206,3.617389,1.8967046,328.4641009,3.2363469,585.34847354,34.144739,660.398634,14.4632557,6.2726194,2.48570378
2021-08-12,2.0589364,32.432628531,12.536481,4.1658465,1.4406097,3.600808,1.8967333,326.6238777,3.2165619,578.07912077,34.15223,657.977164,14.4321287,6.2321829,2.48625739
2021-08-13,2.0601296,32.168872276,12.5391453,4.1202236,1.4364165,3.577051,1.8960201,327.9749641,3.215884,577.239479,34.130151,658.2263834,14.4029862,6.2818692,2.48680372
2021-08-16,2.0613279,32.31198232,12.5428947,4.1011073,1.431238,3.565263,1.8954946,320.5806301,3.1368255,562.97769388,34.114502,655.0077894,14.3379284,6.1667714,2.48791634
2021-08-17,2.062191,31.78624323,12.545492,4.1105728,1.4256239,3.572155,1.8946412,315.5398287,3.0835924,551.09360688,34.119555,652.6964657,14.3190111,6.0906408,2.48827581
2021-08-18,2.0630569,30.739705436,12.548134,4.0703573,1.4188236,3.543224,1.8951828,313.4710522,3.0648368,549.88943195,34.124729,649.6014138,14.2973914,6.0260924,2.48868263
2021-08-19,2.0639202,29.02116136,12.5504272,4.088804,1.4106051,3.55606,1.8934799,319.4606941,3.1036507,562.44925469,34.124741,649.4668575,14.3271613,6.0683941,2.48922516
2021-08-20,2.064786,29.030879998,12.5531036,4.1140973,1.4104102,3.574221,1.8939804,323.5415309,3.139671,571.50220129,34.130688,651.3434623,14.3622211,6.1224438,2.48997141
2021-08-23,2.065653,28.636195422,12.5560648,4.0946809,1.4140754,3.559813,1.8955056,319.4857252,3.1155387,565.12154852,34.134691,649.9758297,14.3418017,6.0707865,2.49102105
2021-08-24,2.0665191,29.655487408,12.5584663,4.1298533,1.4229635,3.586355,1.8948654,325.6067527,3.1753997,575.52499075,34.153735,655.6056117,14.3909743,6.2140053,2.49147232
2021-08-25,2.0673884,29.592436234,12.5613575,4.1672038,1.4267688,3.614403,1.8966919,326.851812,3.1911411,576.66502326,34.273749,656.9229555,14.417921,6.2582852,2.49253194
2021-08-26,2.0690116,29.220995262,12.5642385,4.1643424,1.4222542,3.612461,1.8980496,321.6473791,3.142641,568.70674348,34.275573,653.3678482,14.3951507,6.1399078,2.49307219
2021-08-27,2.0699737,29.934770494,12.5667881,4.1824604,1.4272169,3.627002,1.8984155,325.5062722,3.1902201,577.13519415,34.281332,657.5522452,14.4341792,6.2426045,2.49366009
2021-08-30,2.0709392,29.746600788,12.5695354,4.1762729,1.4313113,3.622207,1.9007285,322.8218578,3.1720308,573.0038975,34.285109,655.8709673,14.4313463,6.1966811,2.49736138
2021-08-31,2.071909,29.346057412,12.5724868,4.1564036,1.4334259,3.607103,1.9011931,319.6287259,3.1384436,566.46400371,34.290119,653.7784975,14.4143317,6.1453506,2.49789115
2021-09-01,2.0728864,29.393586435,12.5750868,4.1633506,1.4313102,3.612236,1.901477,321.224461,3.1572146,566.70792926,34.29514,654.9727634,14.4133083,6.1775288,2.49836059
2021-09-02,2.0738559,29.301462557,12.5779555,4.1429477,1.435024,3.597408,1.9020743,314.7407619,3.1052001,556.28405839,34.296712,650.4134538,14.3831293,6.0607908,2.49912985
2021-09-03,2.0748283,29.319900269,12.580684,4.1374676,1.443455,3.593416,1.9022184,314.7589301,3.1126222,555.95325671,34.309869,650.708189,14.3875515,6.0805788,2.49962941
2021-09-06,2.0757965,28.86701749,12.583423,4.1401442,1.4433985,3.595767,1.9026941,317.8485879,3.1371721,560.29258866,34.313674,652.3528168,14.4085182,6.1187543,2.50024006
2021-09-08,2.0767649,28.277419329,12.586143,4.1124993,1.4387163,3.575683,1.9033351,307.533802,3.0503491,540.98270856,34.313394,644.2329693,14.3558821,5.9293477,2.50077506
2021-09-09,2.0808361,28.176629754,12.5866772,4.1466254,1.4277625,3.60473,1.9025864,313.0199565,3.099248,549.29881131,34.315961,647.906126,14.3770382,6.011503,2.50121271
2021-09-10,2.0819917,28.206767968,12.5920613,4.1582486,1.4284226,3.608218,1.904984,310.245707,3.0725702,542.89169145,34.320608,646.2204875,14.3755885,5.9477753,2.50217681
2021-09-13,2.083148,28.190354382,12.5949631,4.1658076,1.4287234,3.61567,1.905591,316.5764425,3.125987,553.18014835,34.324923,650.1140004,14.4099479,6.0491755,2.5032366
2021-09-14,2.0843017,27.993560175,12.5977181,4.1751381,1.429444,3.623399,1.9062108,317.7901757,3.1285074,556.25392999,34.328658,649.8792928,14.4278442,6.0303214,2.50389043
2021-09-15,2.0854557,27.308001266,12.6006581,4.1798703,1.4405879,3.627705,1.9066604,315.6308875,3.109232,552.8401601,34.331345,647.8507414,14.4299738,5.9813933,2.50408642
2021-09-16,2.0867219,26.195892836,12.6032794,4.1710065,1.4422114,3.621149,1.9074903,313.2795383,3.0928701,551.18923708,34.334434,645.2448227,14.4273469,5.9161681,2.50467971
2021-09-17,2.0879899,25.67473819,12.6059737,4.1613804,1.441128,3.613798,1.9078457,309.7200414,3.0495385,542.93479225,34.33738,641.1040388,14.4124404,5.8071493,2.50525016
2021-09-20,2.0892577,24.846502159,12.6088868,4.1650208,1.4349932,3.615724,1.9084123,302.800117,2.9777978,529.56888066,34.338404,636.4603959,14.3692049,5.6670621,2.50582852
2021-09-21,2.0905225,25.080483168,12.6117324,4.1785966,1.440586,3.624958,1.9089089,308.8046868,3.0235919,540.33131392,34.343906,639.2474251,14.4078966,5.7542249,2.50641263
2021-09-22,2.0917855,25.951886465,12.6146941,4.1787965,1.4446647,3.625057,1.9096059,310.8593715,3.0520869,542.81930235,34.348027,643.0342039,14.4307718,5.8466157,2.50712064
2021-09-23,2.0930495,25.949325633,12.6174638,4.1626721,1.4504206,3.613483,1.9096538,313.0188527,3.0831491,546.69482209,34.351928,645.9843161,14.4605506,5.9247341,2.51385156
2021-09-24,2.0943231,25.589741845,12.6205535,4.1592458,1.4525725,3.61317,1.9104696,311.0099202,3.0684822,543.56360032,34.357443,644.6183732,14.4654685,5.8724158,2.51462016
2021-09-27,2.097273,25.91333758,12.6237928,4.1586077,1.460435,3.613476,1.911474,308.9144801,3.0463546,534.51293284,34.362476,645.2882271,14.4657985,5.8710082,2.51528326
2021-09-28,2.0987618,24.758182185,12.6270004,4.153091,1.4577153,3.609715,1.9121193,298.4195343,2.9534551,515.64946287,34.361669,638.7630598,14.4232263,5.6865118,2.51608531
2021-09-29,2.1003043,25.033899679,12.6304231,4.1580272,1.4580126,3.6128,1.9129749,298.702635,2.9533193,513.96310418,34.367089,640.7325012,14.4327624,5.7213177,2.51695811
2021-09-30,2.1018535,25.160680783,12.6344047,4.1417601,1.4706618,3.601484,1.9134867,298.4275089,2.9512069,508.74114629,34.37192,640.530124,14.432132,5.7267957,2.51761051
2021-10-01,2.103406,25.144313732,12.6406063,4.1620219,1.4748727,3.616775,1.913909,303.8970193,2.9979557,520.09233411,34.377864,644.1813776,14.4649928,5.8171813,2.51833867
2021-10-04,2.1049682,24.913169241,12.64419,4.1534902,1.4776881,3.610677,1.9144847,293.6022123,2.9080158,499.41439935,34.384519,639.7144722,14.4218065,5.6765659,2.51906461
2021-10-05,2.106564,24.73921621,12.6475154,4.144913,1.4841354,3.604412,1.9149796,291.1889206,2.88766,494.62822302,34.402363,639.7808849,14.4208465,5.6555885,2.52006607
2021-10-06,2.1081268,25.411510779,12.6509223,4.1588006,1.4791778,3.61366,1.9163389,290.4285344,2.8726169,490.42653785,34.410384,640.5404519,14.4261462,5.6486481,2.52092629
2021-10-07,2.1096902,26.144441352,12.6560445,4.1510013,1.4892076,3.608075,1.9168072,291.0370876,2.8867914,494.70538992,34.415748,640.8603223,14.4376852,5.6667416,2.52152549
2021-10-08,2.1101734,26.299334566,12.6593715,4.1628974,1.4874659,3.617763,1.9176915,297.9533589,2.9407964,506.67580918,34.422467,645.0537699,14.4785885,5.7680795,2.52234719
2021-10-11,2.111666,26.862997301,12.6629558,4.1533066,1.5000729,3.609556,1.9182273,294.2691649,2.906879,496.01388177,34.431856,644.1375385,14.4715168,5.7256081,2.52346956
2021-10-13,2.1131618,26.0885451,12.6671785,4.1555111,1.4926583,3.611264,1.9188366,299.1546382,2.9492414,505.70148968,34.439336,646.1624736,14.4810099,5.788395,2.52412902
2021-10-14,2.1146582,26.086967241,12.6701323,4.1506157,1.497121,3.607136,1.9197962,298.6348381,2.9462841,505.12590027,34.443913,645.7237605,14.4836635,5.7666445,2.52485332
2021-10-15,2.1161543,26.558029987,12.6733361,4.134674,1.5092194,3.59655,1.9192087,301.0251084,2.9735576,508.48509245,34.450862,648.3517969,14.5019931,5.8483169,2.52576841
2021-10-18,2.1172532,26.313509943,12.6765053,4.1262358,1.5208658,3.589766,1.919271,299.2563728,2.9627504,507.90516949,34.459285,647.892955,14.5033209,5.816055,2.52648282
2021-10-19,2.1183522,26.018115985,12.679987,4.0951994,1.5214756,3.568238,1.919615,288.6441711,2.8650008,489.09249089,34.467682,641.0521844,14.4414789,5.6107779,2.52719094
2021-10-20,2.119451,25.189421204,12.6832008,4.0820857,1.5263874,3.55888,1.9211375,287.655285,2.8465445,487.49345782,34.472499,640.8693659,14.4341873,5.6072656,2.52779409
2021-10-21,2.120551,24.788550739,12.6866869,4.0518382,1.528799,3.53822,1.9214257,279.5193335,2.7641461,470.70890806,34.476574,635.117589,14.3828213,5.482654,2.53272487
2021-10-22,2.1216515,25.080695725,12.6896013,4.0426965,1.522844,3.531202,1.9199052,274.7845994,2.7177194,460.94971114,34.481838,632.7837317,14.35389,5.4189554,2.53363514
2021-10-25,2.122752,25.372824444,12.6924325,4.0175622,1.5307947,3.510566,1.9189577,281.5911998,2.7830095,472.83118686,34.487293,636.891273,14.3759256,5.5432292,2.53458245
2021-10-26,2.1238586,25.109264869,12.6953541,3.9990011,1.5306584,3.497948,1.9191586,273.8625826,2.715934,458.68301891,34.485593,632.6658757,14.3355566,5.4130701,2.5353747
2021-10-27,2.1275692,24.555110093,12.6982667,4.0142791,1.5205246,3.508634,1.9185922,274.8230927,2.7122219,460.40554708,34.451917,632.5928691,14.3258095,5.403793,2.53626731
2021-10-28,2.1290009,24.313950882,12.7041966,3.9590766,1.5288816,3.468884,1.9197919,270.6309193,2.6804243,451.49455749,34.454879,630.7309656,14.2895738,5.3567698,2.53768726
2021-10-29,2.1304462,23.644874045,12.7076537,4.008201,1.5304598,3.509227,1.9184324,266.8170422,2.6436398,442.29031175,34.462116,627.4356073,14.2926618,5.2410394,2.538772
2021-11-01,2.1318934,23.870019248,12.7118095,3.9978501,1.5265154,3.501017,1.9184513,273.3921934,2.6972572,455.57120769,34.483865,630.9243675,14.3273819,5.3531785,2.53953239
2021-11-03,2.1333408,22.115142091,12.715565,4.0873405,1.5289246,3.566637,1.9193833,281.0999783,2.7474967,471.90059972,34.512697,631.445606,14.3767083,5.3764515,2.54027646
2021-11-04,2.1347893,21.870896368,12.719617,4.0646408,1.5359242,3.550612,1.9191154,277.3640398,2.7207409,465.10070948,34.490835,627.3320893,14.3545803,5.26202,2.54105683
2021-11-05,2.1362378,21.243442396,12.7261208,4.061427,1.5334709,3.546725,1.9197157,283.8651478,2.7687892,477.86105339,34.485563,629.5567225,14.3878602,5.3419352,2.54175007
2021-11-08,2.1376878,22.356489986,12.7300817,4.0673789,1.5354783,3.5513,1.920296,281.233878,2.7577168,470.1752214,34.507126,630.168991,14.3811036,5.3356605,2.54258902
2021-11-09,2.1391406,21.824814355,12.7339091,4.0913118,1.5213662,3.568307,1.920914,285.385955,2.7853044,476.65274766,34.504743,631.559643,14.3944656,5.3726896,2.54335144
2021-11-10,2.1443357,21.74345421,12.7380867,4.081805,1.5359882,3.570016,1.9215802,288.2676483,2.7926188,481.54384477,34.56125,632.3983854,14.4200589,5.4263217,2.54417943
2021-11-11,2.1460121,22.482832468,12.7419693,4.1008232,1.54762,3.578519,1.92299,293.1337701,2.8428739,488.04812453,34.584334,635.7958176,14.4582731,5.5306908,2.54499789
