DATA,Vexty Sul America FI RF,Alm FI RF,Bradesco FI RF Ref DI Premium,FI Caixa Brasil Ima B Tp RF LP,Bradesco H FI RF LP Precos,BB FMP FGTS Vale Migracao,Verde Am Strategy II Master FIA,Ioda Fc de FIA,Icatu Multigestores Acoes Fc de FIA,FICFI em Acoes Valor,Capstone Macro I FICFI Mult,FI Mult Tannat,Sulamerica Pajucara FICFI Mult,Kinea Arkhe Pvt Fc Mult,Santander Agressivo Mult Fc FI
2016-05-20,1.766626,1.2711107,8.9137187,2.076298,2.3024179,3.779161188,2.36075,173.80263287,1.1978208,120.4057762,,1.3230526,10.0147454,24.397482,378.679198
2016-05-23,1.7675269,1.2685276,8.918427,2.054253,2.2759789,3.861602861,2.343398,173.7792818,1.194637,119.6407556,,1.3237606,9.9895764,24.386235,377.6847825
2016-05-24,1.7685778,1.2690337,8.9231664,2.05358,2.2742826,3.749259874,2.3473521,173.264419,1.19426715,119.7378514,,1.3244765,9.9917301,24.415534,377.8154395
2016-05-25,1.7695364,1.2691474,8.9279034,2.050213,2.2690279,3.909066222,2.3505436,173.47965414,1.19297423,119.7080889,,1.3251864,9.9897897,24.429998,378.1053407
2016-05-27,1.7705319,1.26859,8.9326783,2.041485,2.2577243,3.820720675,2.3337756,173.24910633,1.18923955,119.2599058,,1.3258996,9.9794196,24.411745,377.275206
2016-05-30,1.7715434,1.2702056,8.9374284,2.048522,2.2663645,3.817761775,2.3317192,172.58930928,1.18844348,118.954348,,1.3266093,9.9933506,24.436275,377.289019
2016-05-31,1.7724155,1.270256,8.9421188,2.043348,2.2607296,3.801463843,2.3076403,172.86000309,1.18933582,118.7130487,,1.3272954,9.9867084,24.426774,376.3427243
2016-06-01,1.7734025,1.2713647,8.9468382,2.049201,2.2683565,3.857201095,2.3293649,173.60686424,1.19260707,119.4401863,,1.328,9.9999365,24.438771,377.661019
2016-06-02,1.774409,1.2730418,8.9515205,2.057292,2.2780491,3.99505269,2.3692785,174.71035146,1.19831955,120.5809214,,1.3287024,10.0204232,24.458591,379.7448088
2016-06-03,1.7753131,1.2755322,8.9562589,2.070834,2.2957387,4.337452609,2.394146,176.3524542,1.20668467,121.7140437,,1.3294072,10.0464283,24.49416,381.5638393
2016-06-06,1.7761783,1.2763815,8.9609696,2.074003,2.300081,4.510188275,2.3836495,176.35894197,1.20344552,121.3622194,,1.3301052,10.0561867,24.509011,381.3229709
2016-06-07,1.7770959,1.2763386,8.9657162,2.070782,2.2962502,4.427185838,2.392817,177.55758452,1.20778764,121.4340232,,1.3308229,10.0569052,24.51076,381.4861842
2016-06-08,1.7780885,1.2780607,8.9704617,2.078523,2.3051178,4.54143808,2.4447596,179.56149108,1.2185639,123.1161362,,1.3315482,10.0743588,24.54357,384.1338717
2016-06-09,1.7790161,1.2784222,8.9751965,2.078667,2.3064216,4.194738068,2.4276479,178.82433677,1.21451526,122.6429142,,1.3322643,10.0762849,24.550547,383.2105545
2016-06-10,1.7799831,1.2781085,8.9799525,2.071418,2.2971168,3.994600933,2.3506835,175.75947734,1.19187814,120.1617792,,1.3329915,10.0608541,24.53517,379.5963248
2016-06-13,1.7809376,1.2794315,8.9847022,2.076586,2.3029344,4.06091147,2.3629436,175.97567327,1.19399903,120.7033202,,1.3339084,10.0698158,24.543482,380.3399206
2016-06-14,1.7819,1.2804956,8.9894525,2.079785,2.3078237,3.908753909,2.3222833,174.20624709,1.18335905,119.1665789,,1.3346166,10.07131,24.540014,378.3106264
2016-06-15,1.7828755,1.2810921,8.9941995,2.079813,2.3064776,4.007042714,2.3343726,174.99660303,1.18676232,119.7062625,,1.3353299,10.0746322,24.556814,379.0006241
2016-06-16,1.7838507,1.281072,8.9989716,2.078277,2.3036033,4.068029392,2.3604811,176.18237764,1.19348365,120.6385371,,1.336038,10.0796191,24.563937,380.1995733
2016-06-17,1.7848221,1.2814622,9.0037271,2.078767,2.303252,4.081052567,2.3662576,176.3262678,1.19338946,120.5992958,,1.336751,10.086501,24.59161,380.5877768
2016-06-20,1.785754,1.2817566,9.0084628,2.078817,2.3032183,4.157926065,2.4026125,178.12275008,1.20608911,121.9165795,,1.3374569,10.1010263,24.601556,382.420117
2016-06-21,1.7867053,1.2823243,9.0132121,2.080644,2.3066641,4.16556535,2.42562,179.17445058,1.21115627,123.0433136,,1.338168,10.1170665,24.630177,383.737381
2016-06-22,1.7876199,1.2828032,9.0179532,2.079801,2.3048852,4.231819516,2.396823,179.4222776,1.20887678,121.9370702,,1.3388724,10.115884,24.650763,382.430553
2016-06-23,1.7885911,1.284344,9.0227064,2.089205,2.3152298,4.428624948,2.4544626,182.54783118,1.22638534,124.0270795,,1.3395826,10.1352886,24.670652,385.7714471
2016-06-24,1.789525,1.2848904,9.0274633,2.089466,2.3162454,4.060569353,2.3882151,180.05790071,1.2037002,122.040429,,1.3402917,10.1318092,24.683135,382.8114668
2016-06-27,1.7904993,1.2870939,9.032238,2.101928,2.3323529,3.950981157,2.3434736,178.35776208,1.18627379,120.8213555,,1.3410117,10.1446544,24.715894,381.249158
2016-06-28,1.7913926,1.2869447,9.0374831,2.097489,2.3246036,4.126487206,2.3866663,181.6411251,1.1996844,122.0494435,,1.3417133,10.1451132,24.718237,382.983343
2016-06-29,1.7923036,1.2850312,9.0422778,2.08364,2.3057669,4.192743632,2.4302797,183.53078293,1.21273745,123.6226451,,1.3424303,10.1392192,24.715386,385.110386
2016-06-30,1.7933193,1.2851571,9.047589,2.082607,2.3041875,4.345012864,2.4524773,185.47587013,1.22514102,124.7492792,,1.3431515,10.1451048,24.736495,386.3698684
2016-07-01,1.7942717,1.2867212,9.0524083,2.089161,2.3126123,4.437996944,2.4849254,186.25724117,1.23064487,125.3413978,,1.3438652,10.1565287,24.777023,388.059591
2016-07-04,1.7963074,1.2865916,9.0574405,2.087268,2.313528,4.530957541,2.4986323,187.21669989,1.23419746,125.7320549,,1.3445697,10.158882,24.785671,388.8344626
2016-07-05,1.7972509,1.2861668,9.0623867,2.080717,2.3052063,4.288200185,2.4716029,186.29198086,1.22608714,125.1432918,,1.3452812,10.1537662,24.78538,387.5019412
2016-07-06,1.7982784,1.2864574,9.0672006,2.080061,2.3052859,4.349203106,2.4758525,185.66208746,1.2235379,124.9874759,,1.3459987,10.1549813,24.794732,387.6565509
2016-07-07,1.7992906,1.2867634,9.0720132,2.079944,2.3059492,4.276984691,2.4835556,187.54689769,1.2312657,125.5247366,,1.3467165,10.1595831,24.813485,388.0363984
2016-07-08,1.8002455,1.2885109,9.0769598,2.091301,2.3197013,4.322002931,2.5322436,189.96418912,1.2466956,127.4331778,,1.347429,10.1892017,24.866279,390.7065275
2016-07-11,1.801109,1.2892637,9.0825472,2.095684,2.3245581,4.500237969,2.5665907,192.49644927,1.26175452,128.6337046,,1.3481367,10.2062825,24.90969,392.6890002
2016-07-12,1.8020557,1.2900867,9.0874962,2.098821,2.3278996,4.720419681,2.5777424,192.47607911,1.26255996,128.9803279,,1.3488536,10.2157961,24.925732,393.4931554
2016-07-13,1.8030667,1.2914849,9.0923836,2.10649,2.3368495,4.754747948,2.5971277,193.34699029,1.27121275,129.7155882,,1.34959,10.2325347,24.948455,394.4485197
2016-07-14,1.804012,1.2930619,9.0972565,2.115186,2.3467106,4.629212289,2.6402841,196.4779138,1.28609232,131.1085652,,1.3503054,10.2531326,24.992368,396.6615934
2016-07-15,1.8049544,1.2944538,9.1021364,2.124163,2.356253,4.6261975,2.6451134,196.86284133,1.28554641,131.3569261,,1.3510219,10.2649927,25.044797,396.9616409
2016-07-18,1.8059172,1.2952241,9.1069368,2.128003,2.3607583,4.689684553,2.6893439,198.84721696,1.29701237,132.7965383,,1.3517408,10.2811313,25.064566,399.155407
2016-07-19,1.8068735,1.2947968,9.1117237,2.121501,2.352764,4.49237479,2.6920671,198.83669738,1.29983885,133.3133979,,1.3524549,10.2793574,25.075759,399.6184512
2016-07-20,1.8078657,1.295763,9.1165126,2.124813,2.3557275,4.404204756,2.6872842,198.37773227,1.29477129,132.6422905,,1.3531738,10.2830288,25.085954,399.638161
2016-07-21,1.808803,1.2957772,9.1213004,2.120379,2.3491334,4.640764058,2.6804019,198.370034,1.29105368,132.5258394,,1.3538878,10.2754912,25.091326,399.8077929
2016-07-22,1.8098002,1.2959381,9.1261374,2.115885,2.3445011,4.573879108,2.6968251,199.41767271,1.30002501,133.7384852,,1.3546175,10.279285,25.110127,400.6369292
2016-07-25,1.8108169,1.2964348,9.1309362,2.115582,2.3449902,4.645405038,2.6947851,199.71275474,1.30229302,133.7980322,,1.3553371,10.2799072,25.114545,400.3619129
2016-07-26,1.8118122,1.2975724,9.1357127,2.122029,2.3511291,4.911229266,2.6889509,199.37723419,1.30053785,133.5223156,,1.3560577,10.2860771,25.111161,400.1176671
2016-07-27,1.8127572,1.2987118,9.1405156,2.128136,2.3618781,5.043948357,2.6916249,199.3555455,1.3024176,133.6174766,,1.3567772,10.2942631,25.11353,400.8811419
2016-07-28,1.8137352,1.299737,9.1453864,2.133856,2.3682712,5.075499717,2.6792616,199.46133588,1.30279314,134.1800795,,1.3574984,10.301526,25.128474,400.615956
2016-07-29,1.8147249,1.3001088,9.1502249,2.134287,2.3702208,4.931505904,2.7230665,202.11197836,1.31653807,135.3131663,,1.3582192,10.3159923,25.156603,402.4884655
2016-08-01,1.81565,1.3011684,9.1551896,2.138778,2.3747229,4.771571295,2.6948011,200.67576776,1.3094305,134.7175717,,1.358935,10.3195568,25.170905,401.62406
2016-08-02,1.816599,1.3014106,9.1599967,2.137303,2.3727395,4.795159639,2.674779,198.97069731,1.2968303,133.3683714,,1.3596533,10.3153332,25.171666,400.4648776
2016-08-03,1.8176314,1.3027569,9.1648397,2.14051,2.3768282,5.015568026,2.7160358,201.48250712,1.30804934,134.1625948,,1.3603771,10.3323256,25.190149,402.5097804
2016-08-04,1.8186269,1.3039183,9.1696736,2.146423,2.3848241,4.999246501,2.7433358,203.13626771,1.31957855,135.5437222,,1.3610995,10.3565386,25.207849,403.855337
2016-08-05,1.8196483,1.30536,9.1744884,2.154565,2.3947266,5.054739083,2.7451622,204.44849588,1.32339746,135.8610647,,1.3618182,10.3722172,25.249723,404.2732677
2016-08-08,1.8205976,1.3053658,9.1796005,2.152094,2.3913919,5.057033593,2.7403537,202.91262408,1.3147181,135.2608566,,1.3625348,10.3708357,25.258256,404.190999
2016-08-09,1.8216077,1.3067526,9.1844205,2.160486,2.4021693,5.059327986,2.7424303,202.60576224,1.31569365,135.2951633,,1.3632595,10.384474,25.278315,404.536022
2016-08-10,1.8225389,1.3083871,9.1892421,2.165048,2.4058946,4.819585166,2.710341,201.07354668,1.31115032,134.3730571,,1.363976,10.3874748,25.289234,403.0836627
2016-08-11,1.8235243,1.3100078,9.1941418,2.172343,2.416686,4.904345045,2.7683142,204.0157932,1.32849901,136.4401805,,1.364698,10.4119606,25.299162,406.1837088
2016-08-12,1.8245188,1.3106206,9.198977,2.173631,2.418189,4.784338962,2.7733084,203.2401405,1.32590868,136.0399816,,1.3654163,10.4117448,25.303693,406.3859041
2016-08-15,1.8255032,1.311054,9.2038352,2.172111,2.417069,4.908942717,2.8046291,204.0227774,1.33343564,136.7242228,,1.366142,10.4223058,25.312377,408.108033
2016-08-16,1.8264667,1.3112779,9.2086738,2.169279,2.4131445,5.054868293,2.7911456,203.54555417,1.32951158,136.1181063,,1.3668662,10.4207094,25.328239,407.7065257
2016-08-17,1.827435,1.3119339,9.2135206,2.171662,2.4155946,5.091641594,2.8114935,204.22071874,1.33490242,136.8954192,,1.3675947,10.4323306,25.332452,408.7341813
2016-08-18,1.8284368,1.3123078,9.2183621,2.17018,2.4132912,5.038046891,2.8029724,204.62744654,1.33627299,136.4741369,,1.3683186,10.4330461,25.332195,408.4848517
2016-08-19,1.8294485,1.3131433,9.2232144,2.173085,2.4177636,5.080132775,2.797899,204.75785478,1.33191154,135.9885157,,1.3690465,10.4367408,25.364995,408.446221
2016-08-22,1.8303973,1.3133332,9.2280617,2.170893,2.4145335,4.893643651,2.7406112,202.12077962,1.31492122,134.1507488,,1.3697716,10.4268551,25.368493,405.8255352
2016-08-23,1.831404,1.3138285,9.2329108,2.168364,2.4121194,4.991625801,2.7447284,201.26125944,1.31536834,133.9618177,,1.3705005,10.4283169,25.364518,406.2707699
2016-08-24,1.832408,1.313724,9.2377414,2.161144,2.4025444,4.831793824,2.7333087,200.56916684,1.31130481,133.6472775,,1.3712198,10.421012,25.377266,405.7314639
2016-08-25,1.8334065,1.3138846,9.2425356,2.15912,2.4009266,4.83941354,2.7413351,201.54903243,1.31324681,133.839078,,1.3719361,10.4256122,25.382284,405.8842334
2016-08-26,1.8343868,1.3131228,9.247245,2.147698,2.384533,4.714141746,2.7441206,202.76254507,1.31547392,133.8655093,,1.372649,10.4144767,25.394881,405.9110128
2016-08-29,1.8354616,1.3143994,9.2520199,2.155826,2.3937602,4.817449586,2.7827911,204.98225266,1.32943992,135.3553233,,1.3733653,10.4375295,25.399462,407.9352394
2016-08-30,1.8363958,1.3139319,9.2567914,2.148473,2.38542,4.697494673,2.7871044,206.6810093,1.33596085,135.6283162,,1.3740732,10.4342232,25.394718,407.93034
2016-08-31,1.8374252,1.3148551,9.2616757,2.152025,2.3897299,4.508443139,2.7553111,205.55549005,1.32802611,134.9113752,,1.3747949,10.4389935,25.413425,406.8533162
2016-09-01,1.8383676,1.3158106,9.2664962,2.157616,2.398973,4.641007135,2.7646326,206.28631129,1.33192126,135.1378937,,1.3755156,10.4536495,25.45486,407.789119
2016-09-02,1.8393075,1.3170004,9.2712509,2.164067,2.4074274,4.853290724,2.820224,208.87597023,1.34941234,137.1648205,,1.3762301,10.4774956,25.482045,410.9731174
2016-09-05,1.8402566,1.317368,9.2760276,2.162957,2.4058017,4.762564581,2.8180338,208.78966292,1.34935054,136.8787022,,1.3769445,10.4774612,25.486013,411.0059764
2016-09-06,1.841267,1.3181317,9.2808428,2.16511,2.4095865,4.860483764,2.8437574,209.75703015,1.35929079,138.0051285,,1.3776698,10.4989493,25.511674,412.4572714
2016-09-08,1.8422255,1.3180673,9.2856606,2.161124,2.4054357,4.732646456,2.8482474,209.96774879,1.3589741,137.8648157,,1.3783916,10.50088,25.521457,412.720804
2016-09-09,1.8432286,1.3169831,9.2905349,2.148793,2.3881235,4.485210082,2.7503831,205.61640322,1.32785708,134.2561977,,1.3791284,10.4628386,25.510497,408.0822368
2016-09-12,1.8443181,1.3181054,9.2954247,2.154392,2.3953867,4.652197979,2.7735575,205.88420711,1.33161583,134.9708815,,1.3798633,10.4846922,25.504916,409.4134563
2016-09-13,1.8452638,1.3168516,9.3003377,2.139864,2.3761674,4.327836226,2.6990369,202.02365193,1.31073098,132.3990908,,1.3805998,10.4474878,25.48657,405.736082
2016-09-14,1.8463753,1.3175691,9.3052588,2.13965,2.3774818,4.425956143,2.7124849,203.64950933,1.31428984,132.7995141,,1.381338,10.4519823,25.503563,406.341424
2016-09-15,1.8473537,1.3181275,9.3101317,2.139661,2.3791104,4.425626085,2.756826,206.17310562,1.32404108,134.2738824,,1.3820658,10.4697176,25.529048,408.2678338
2016-09-16,1.8521397,1.3186743,9.3150227,2.140568,2.3795027,4.364210469,2.7180007,203.53579694,1.30924776,132.9746882,,1.3827889,10.4708631,25.554622,406.719105
2016-09-19,1.8531051,1.3193212,9.3199031,2.142205,2.3832216,4.430229442,2.7296852,203.71315215,1.31356273,133.4790683,,1.3835121,10.4776496,25.567055,407.4093282
2016-09-20,1.8540832,1.3195284,9.3246134,2.141053,2.3814145,4.440522701,2.7470708,203.8429924,1.31801639,134.4129895,,1.3842201,10.4914454,25.582538,408.343982
2016-09-21,1.8550657,1.3212195,9.3293776,2.151928,2.3949449,4.692495553,2.7778394,203.43982548,1.32412976,134.8288861,,1.3849397,10.5166241,25.617291,409.8892226
2016-09-22,1.8559126,1.3230721,9.3343153,2.164606,2.4107937,4.662635943,2.809758,205.08251073,1.33813102,135.8309632,,1.3856601,10.5406031,25.639038,411.5167657
2016-09-23,1.8567712,1.3236547,9.339181,2.168741,2.4155667,4.688819829,2.7977087,205.0728779,1.33273206,135.1165895,,1.3863834,10.5389103,25.656683,410.9668281
2016-09-26,1.8555669,1.3239061,9.3440744,2.168879,2.4148422,4.632863141,2.7677899,202.83179802,1.31971341,133.7940064,,1.3871153,10.5302976,25.666774,409.7749652
2016-09-27,1.8566141,1.3247771,9.3489824,2.175615,2.4232208,4.674886328,2.7891,203.90856774,1.32609237,134.4161732,,1.387849,10.5455775,25.69031,410.651573
2016-09-28,1.8575549,1.3258543,9.353831,2.182515,2.4317932,4.830898917,2.8189627,205.45758287,1.34044686,135.8975509,,1.3885679,10.5670461,25.702295,412.8215115
2016-09-29,1.8585279,1.3259137,9.3586151,2.18034,2.4277001,4.777553035,2.7725044,203.33393493,1.32768999,134.0925088,,1.3892648,10.5530426,25.700435,410.80826
2016-09-30,1.8596327,1.3269519,9.3633501,2.186099,2.4355952,4.729510293,2.7726087,202.90947463,1.32666158,133.9987145,,1.3899713,10.5546737,25.722084,410.9780081
2016-10-03,1.860659,1.329201,9.3681831,2.202228,2.4549177,4.806066623,2.8285061,205.80358596,1.34416506,136.1520407,,1.390681,10.5827909,25.745053,413.664915
2016-10-04,1.8616164,1.3288591,9.3730246,2.196106,2.4479035,4.68650965,2.8283441,205.15044244,1.34209677,135.7225691,,1.3913812,10.5799043,25.742884,413.4429808
2016-10-05,1.8627556,1.3304476,9.3779318,2.206423,2.4604194,4.741866779,2.8629529,206.36603091,1.35296231,136.9233481,,1.3921037,10.5998755,25.757802,415.5993133
2016-10-06,1.8643777,1.3305078,9.3828015,2.204078,2.4582864,4.725667776,2.8792185,207.86488422,1.35901319,137.533074,,1.3928875,10.6111377,25.768225,416.5671403
2016-10-07,1.8654452,1.3302479,9.387678,2.20375,2.472191,4.778372602,2.9022265,208.57023248,1.36220296,138.1069993,,1.3936005,10.6203626,25.776617,417.6732221
2016-10-10,1.8664008,1.3307831,9.3925882,2.205349,2.459389,5.056333984,2.9267425,210.08525669,1.37003659,138.9906763,,1.3943263,10.6365914,25.785086,418.9751825
2016-10-11,1.867381,1.3307946,9.3975216,2.204866,2.4600966,4.936763019,2.8968953,209.71150224,1.36300451,137.7942346,,1.3950572,10.6282503,25.797207,417.7508245
2016-10-13,1.8684036,1.3314519,9.4024454,2.206877,2.4614869,4.711194251,2.9098498,210.71185455,1.37037183,138.6130459,,1.3957827,10.6419713,25.807417,418.1834603
2016-10-14,1.8698404,1.3318543,9.4083569,2.207563,2.4637231,4.782450661,2.9357678,211.50868332,1.37393593,138.9660792,,1.396509,10.6561847,25.825217,419.5797977
2016-10-17,1.8708439,1.332501,9.414337,2.211773,2.4694116,4.840373206,2.9711266,213.04887078,1.38208867,140.0247941,,1.39724,10.6773477,25.847748,421.6283355
2016-10-18,1.8718257,1.3333453,9.4202536,2.213789,2.472191,4.980479633,3.0132583,214.82695888,1.39482331,141.6040669,,1.3979724,10.6998895,25.859598,424.0271711
2016-10-19,1.8727894,1.3348973,9.4261598,2.223563,2.4833714,4.940376143,3.0114053,214.12815688,1.39475908,141.4862175,,1.3987005,10.704399,25.882516,423.7620731
2016-10-20,1.8737275,1.3354214,9.43208,2.22342,2.4817051,5.067110525,3.0354264,215.2566923,1.40096335,142.2451859,,1.3994327,10.7144314,25.895345,424.553607
2016-10-21,1.8747025,1.3350486,9.438006,2.217948,2.4753747,5.281227929,3.0418929,216.26715074,1.40354654,142.3485051,,1.4001585,10.7148262,25.90675,425.200222
2016-10-24,1.8757987,1.3360042,9.4438357,2.223124,2.4813874,5.384109574,3.0381942,216.11283349,1.40323147,142.3698881,,1.4008862,10.7235663,25.927649,425.3428102
2016-10-25,1.8767046,1.3355113,9.4497399,2.212746,2.4699158,5.661765664,3.03033,215.79329301,1.39611965,141.794902,,1.4016049,10.7206518,25.929356,424.8584287
2016-10-26,1.8777452,1.3347482,9.4556072,2.203479,2.4590239,5.772563413,3.0316514,215.27917096,1.39440077,141.766408,,1.40233,10.7181305,25.940028,424.8331372
2016-10-27,1.8788071,1.3342836,9.4614529,2.197089,2.4514061,5.833002306,3.0502401,216.14806344,1.39998313,142.0609442,,1.403052,10.729887,25.95414,425.7385462
2016-10-28,1.8798504,1.3344549,9.4673364,2.195333,2.4497757,5.869595573,3.0487444,216.66021896,1.40544301,142.3396262,,1.403776,10.7337142,25.961563,426.012751
2016-10-31,1.880845,1.3354079,9.473232,2.200248,2.4549643,5.853261636,3.0823769,217.51038719,1.41472316,143.3352548,,1.404494,10.7560655,25.967593,427.3671863
2016-11-01,1.8818337,1.3356998,9.479168,2.199049,2.4513059,5.911018526,3.0164783,214.37456071,1.39249017,140.6327842,,1.4052147,10.7305112,25.976061,424.050661
2016-11-03,1.8829121,1.3363023,9.4850419,2.201069,2.453808,5.820579095,2.9545068,211.33063488,1.37781286,138.3916974,,1.4058887,10.7171592,25.983956,420.8871668
2016-11-04,1.8839369,1.3370506,9.490974,2.203233,2.4575494,5.727799633,2.9482299,210.84899084,1.37558857,138.0488544,,1.4066588,10.7223158,25.99559,420.6635021
2016-11-07,1.8848787,1.3380888,9.4969425,2.209558,2.466269,6.126935693,3.0498161,214.05074671,1.4010633,141.3035623,,1.4073817,10.7674935,26.018926,425.9373682
2016-11-08,1.8857903,1.3385012,9.5029856,2.210451,2.4680299,6.34769553,3.0523399,214.62232451,1.40408442,141.3121719,,1.4080957,10.7765511,26.027669,426.2462112
2016-11-09,1.8867413,1.3371768,9.5089347,2.196065,2.4503477,6.61850008,3.0018331,212.4854637,1.3890521,139.304991,,1.4088202,10.7454296,26.031509,424.2123256
2016-11-10,1.8901886,1.3331836,9.514768,2.157591,2.4019069,7.111792858,2.8963191,203.51166503,1.34303578,134.481809,,1.4095465,10.6913032,26.024156,419.2857253
2016-11-11,1.8915764,1.33276,9.5205662,2.151117,2.3929295,6.876308527,2.8233687,198.71989444,1.31763072,131.667479,,1.4102759,10.6724317,26.025254,414.98827
2016-11-14,1.8926522,1.3301059,9.5254129,2.124133,2.3533634,7.002569604,2.835209,198.59655327,1.31476995,131.6473829,,1.4110036,10.65103,26.001582,415.5882374
2016-11-16,1.8940316,1.3331647,9.530088,2.146547,2.3834058,6.65612887,2.8809802,201.81618385,1.33018928,133.4004648,,1.4117466,10.6833529,26.047585,418.200624
2016-11-17,1.8947303,1.3338672,9.5351261,2.148026,2.3833317,6.547291117,2.8368881,199.70410168,1.32114792,131.8593609,,1.4124627,10.6765002,26.067313,416.4637346
2016-11-18,1.8958068,1.3345788,9.5400664,2.149704,2.3848454,6.501870545,2.844882,200.19280789,1.32093474,131.9231465,,1.4131897,10.6892202,26.092974,417.010761
2016-11-21,1.8967973,1.3373098,9.5450046,2.168124,2.4098471,6.833805599,2.885219,202.00803695,1.33191906,133.1924756,,1.4139169,10.7170981,26.134971,419.4556828
